note_id,char,pinyin,english,rank,hsk,is_surname,tier,recommendation,tags
1768474726245,辜,gū,Guilt / Sin,2596,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726246,辨,"<span class=""tone4"">biàn</span> <!-- bian -->",Distinguish,1910,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726247,辩,"<span class=""tone4"">biàn</span> <!-- bian -->",Debate,1355,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726248,辫,"<span class=""tone4"">biàn</span> <!-- bian -->",Braid,3240,6,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726249,纲,"<span class=""tone1"">gāng</span> <!-- gang -->",Outline,1934,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726250,绪,xù,Thread / Emotion,1413,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726251,赌,"<span class=""tone3"">dǔ</span> <!-- du -->",Gamble,2037,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726252,赠,zèng,Give as gift,2123,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726253,皆,jiē,All / Every,1419,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726254,谐,xié,Harmonious,2416,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726255,楷,"<span class=""tone1"">jiē</span> <!-- jie -->",Model / Pattern,3530,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726256,矛,máo,Spear,1441,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726257,盾,dùn,Shield,1395,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726258,循,xún,Follow / Cycle,1744,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726259,眠,mián,Sleep,1986,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726260,氓,máng,Hooligan / Rogue,3060,6,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726261,盲,máng,Blind,2079,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726262,丧,sàng,Lose / Funeral,1404,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726263,酋,qiú,Chief,3403,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726264,奠,"<span class=""tone4"">diàn</span> <!-- dian -->",Establish / Libation,2656,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726265,蹲,"<span class=""tone1"">dūn</span> <!-- dun -->",Squat,2497,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726266,遵,zūn,Obey / Follow,1593,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726267,递,dì,Hand over / Pass,1538,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726268,仓,cāng,Warehouse,1882,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726269,苍,cāng,Dark green / Grey,1728,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726270,沧,cāng,Cold / Blue-green,3023,6,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726271,舱,cāng,Cabin,1846,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726272,舰,jiàn,Warship,851,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726273,欺,"<span class=""tone1"">qī</span> <!-- qi -->",Bully / Deceive,1699,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726274,咨,zī,Consult,2408,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726275,呛,qiāng,Choke,3418,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726276,咬,yǎo,Bite,1658,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726277,哲,zhé,Philosophy / Wise,1117,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726278,吊,diào,Hang / Suspend,2050,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726279,吞,tūn,Swallow,1797,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726280,忝,tiǎn,Shameful,4729,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726281,舔,tiǎn,Lick,3348,6,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726282,添,tiān,Add / Increase,1859,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726283,爽,"<span class=""tone3"">shuǎng</span> <!-- shuang -->",Refreshing / Cool,2378,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726284,奈,nài,How / What,1624,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726285,崇,chóng,Worship / Sublime,1482,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726286,卧,wò,Lie down / Crouch,1944,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726287,扑,"<span class=""tone1"">pū</span> <!-- pu -->",Pounce / Slap,1509,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726288,撑,chēng,Support / Prop up,2183,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726289,拨,"<span class=""tone1"">bō</span> <!-- bo -->",Dial / Push aside,1807,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726290,挤,jǐ,Crowded / Squeeze,1661,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726291,挡,"<span class=""tone3"">dǎng</span> <!-- dang -->",Block / Hinder,1933,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726292,扭,"<span class=""tone3"">niǔ</span> <!-- niu -->",Twist / Turn/New York,1805,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726293,描,"<span class=""tone2"">miáo</span> <!-- miao -->",Depict / Trace,1246,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726294,挖,"<span class=""tone1"">wā</span> <!-- wa -->",Dig,1860,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726295,押,"<span class=""tone1"">yā</span> <!-- ya -->",Mortgage / Pledge,1775,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726296,披,pī,Drape / Wrap,2032,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726297,彼,"<span class=""tone3"">bǐ</span> <!-- bi -->",That / Other,1256,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726298,玻,bō,Glass,1769,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726299,璃,lí,Glass,1894,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726300,禽,"<span class=""tone2"">qín</span> <!-- qin -->",Birds / Fowl,2562,6,Yes,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726301,恰,qià,Exactly / Just,1308,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726302,悄,"<span class=""tone1"">qiāo</span> <!-- qiao -->",Quiet / Silent,1434,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726303,悟,wù,Comprehend,1668,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726304,籍,jí,Books / Record / Native,1579,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726305,藉,jí,Insult / Rely / Grass,2615,N/A,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726306,荒,huāng,Waste / Wild / Famine,1328,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726307,慌,huāng,Panic / Flustered,1650,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726308,谎,huǎng,Lie / Falsehood,2207,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726309,薪,xīn,Firewood / Salary,2167,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726310,疏,shū,Sparse / Neglect,1897,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"leech, MBP-Intermediate, MBP-Upper"
1768474726311,蔬,shū,Vegetable,2721,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726312,薯,shǔ,Potato / Yam,3363,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726313,逻,luó,Logic / Patrol,1591,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726314,酱,"<span class=""tone4"">jiàng</span> <!-- jiang -->",Sauce / Paste,3100,5,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726315,昔,xī,Past / Former,2388,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726316,醋,"<span class=""tone4"">cù</span> <!-- cu -->",Vinegar,3076,5,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726317,腊,là,Cured meat / Dec.,1497,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726318,猎,liè,Hunt,1687,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726319,蜡,là,Wax / Candle,2593,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726320,烛,zhú,Candle,2537,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726321,蛇,shé,Snake,1689,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726322,猴,hóu,Monkey,2187,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726323,犹,"<span class=""tone2"">yóu</span> <!-- you -->",Just like / Still,1230,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726324,剪,jiǎn,Cut (scissors),2227,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726325,箭,jiàn,Arrow,1496,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726326,竹,zhú,Bamboo,1588,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726327,煎,jiān,Pan-fry,2893,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726328,煮,"<span class=""tone3"">zhǔ</span> <!-- zhu -->",Boil / Cook,2582,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726329,瞧,"<span class=""tone2"">qiáo</span> <!-- qiao -->",Look / See,1551,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726330,盼,"<span class=""tone4"">pàn</span> <!-- pan -->",Look forward to,2174,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726331,瞅,"<span class=""tone3"">chǒu</span> <!-- chou -->",Look / Gaze,2767,N/A,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726332,揪,"<span class=""tone1"">jiū</span> <!-- jiu -->",Grab / Pull / Heartbreaking,3065,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726333,愁,"<span class=""tone2"">chóu</span> <!-- chou -->",Worry / Sad,2113,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726334,慧,"<span class=""tone4"">huì</span> <!-- hui -->",Wisdom,1505,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726335,肃,sù,Solemn / Respectful,1518,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726336,寿,shòu,Longevity / Life,1615,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726337,艳,yàn,Colorful / Bright,2104,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726338,钻,"<span class=""tone1"">zuān</span> <!-- zuan -->",Drill / Diamond,1724,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726339,铃,"<span class=""tone2"">líng</span> <!-- ling -->",Bell,1969,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726340,琴,"<span class=""tone2"">qín</span> <!-- qin -->",Stringed instrument,1701,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726341,顽,wán,Stubborn / Naughty,2024,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726342,颗,kē,M.W. (small round),1448,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726343,裹,"<span class=""tone3"">guǒ</span> <!-- guo -->",Wrap / Bundle,2387,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726344,倡,chàng,Advocate / Initiate,2185,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726345,仰,"<span class=""tone3"">yǎng</span> <!-- yang -->",Look up / Admire,1368,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726346,匹,pǐ,M.W. (horses) / Match,1908,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726347,劝,quàn,Persuade / Advise,1562,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726348,叉,"<span class=""tone1"">chā</span> <!-- cha -->",Fork,2231,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726349,兔,"<span class=""tone4"">tù</span> <!-- tu -->",Rabbit,2364,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726350,斜,xié,Slanting / Tilt,1786,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726351,枝,"<span class=""tone1"">zhī</span> <!-- zhi -->",Branch,1491,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726352,柴,chái,Firewood,1981,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726353,梨,"<span class=""tone2"">lí</span> <!-- li -->",Pear,3004,5,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726354,躲,"<span class=""tone3"">duǒ</span> <!-- duo -->",Hide / Avoid,1644,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726355,豫,yù,Hesitate,1956,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726356,漠,mò,Desert / Indifferent,1777,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726357,洒,"<span class=""tone3"">sǎ</span> <!-- sa -->",Sprinkle / Spray,2283,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726358,牺,xī,Sacrifice,1814,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726359,牲,shēng,Sacrifice / Livestock,1582,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726360,厘,lí,Centi- / Unit,2262,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726361,厄,è,Disaster / Hardship,2407,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726362,脆,"<span class=""tone4"">cuì</span> <!-- cui -->",Crisp / Fragile,1976,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726363,跪,"<span class=""tone4"">guì</span> <!-- gui -->",Kneel,2128,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726364,踩,"<span class=""tone3"">cǎi</span> <!-- cai -->",Step on / Tread,2570,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726365,扼,"<span class=""tone4"">è</span> <!-- e -->",Grip / Strangle,2931,N/A,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726366,挣,zhèng,Earn / Struggle,1875,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726367,抄,"<span class=""tone1"">chāo</span> <!-- chao -->",Copy / Transcribe,2213,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726368,捉,zhuō,Catch / Grasp,1822,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726369,摔,"<span class=""tone1"">shuāi</span> <!-- shuai -->",Fall / Break,2270,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726370,拐,"<span class=""tone3"">guǎi</span> <!-- guai -->",Crutch / Turn,2232,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726371,掏,"<span class=""tone1"">tāo</span> <!-- tao -->",Scoop out / Dig,2218,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726372,捡,jiǎn,Pick up,2753,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726373,矣,yǐ,(Final particle),2069,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726374,挨,"<span class=""tone1"">āi</span> <!-- ai -->",Next to / Suffer,2012,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726375,唉,āi,Alas / (Sigh),2091,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726376,诶,èi,Hey / (Interjection),5528,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726377,埃,"<span class=""tone1"">āi</span> <!-- ai -->",Dust / Egypt,1121,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726378,垄,"<span class=""tone3"">lǒng</span> <!-- long -->",Mound / Monopoly,2336,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726379,宠,"<span class=""tone3"">chǒng</span> <!-- chong -->",Pet / Favor,2422,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726380,袭,xí,Attack / Inherit,1213,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726381,拢,"<span class=""tone3"">lǒng</span> <!-- long -->",Collect / Pull,2374,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726382,聋,"<span class=""tone2"">lóng</span> <!-- long -->",Deaf,2873,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"MBP-Intermediate, MBP-Upper"
1768474726383,庞,"<span class=""tone2"">páng</span> <!-- pang -->",Huge / Vast,1849,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726384,笼,lóng,Cage / Basket,1928,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726385,绒,"<span class=""tone2"">róng</span> <!-- rong -->",Velvet / Down,2678,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,"leech, leech::toolkit-filtered, MBP-Intermediate, MBP-Upper"
1768474726386,绘,"<span class=""tone4"">huì</span> <!-- hui -->",Paint / Draw,1809,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726387,姨,yí,Aunt (maternal),2287,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726388,粥,"<span class=""tone1"">zhōu</span> <!-- zhou -->",Porridge,3021,6,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),"MBP-Intermediate, MBP-Upper"
1768474726389,弯,"<span class=""tone1"">wān</span> <!-- wan -->",Bend / Curved,1662,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726390,闷,mèn,Stuffy / Bored,1830,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726391,阁,gé,Pavilion / Cabinet,1682,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474726392,闯,"<span class=""tone3"">chuǎng</span> <!-- chuang -->",Rush / Dash,2129,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
